"ID","name","level0","level1","level2","level23","level3","zoning"
"UKI12","Inner London - East",0,0,0,0,1,"UE27"
"UKI21","Outer London - East and North East",0,0,0,0,1,"UE27"
"UKI22","Outer London - South",0,0,0,0,1,"UE27"
"UKI23","Outer London - West and North West",0,0,0,0,1,"UE27"
"UKJ11","Berkshire",0,0,0,0,1,"UE27"
"UKJ12","Milton Keynes",0,0,0,0,1,"UE27"
"UKJ13","Buckinghamshire CC",0,0,0,0,1,"UE27"
"UKJ14","Oxfordshire",0,0,0,0,1,"UE27"
"UKJ21","Brighton and Hove",0,0,0,0,1,"UE27"
"UKJ22","East Sussex CC",0,0,0,0,1,"UE27"
"UKJ23","Surrey",0,0,0,0,1,"UE27"
"UKJ24","West Sussex",0,0,0,0,1,"UE27"
"UKJ31","Portsmouth",0,0,0,0,1,"UE27"
"UKJ32","Southampton",0,0,0,0,1,"UE27"
"UKJ33","Hampshire CC",0,0,0,0,1,"UE27"
"UKJ34","Isle of Wight",0,0,0,0,1,"UE27"
"UKJ41","Medway Towns",0,0,0,0,1,"UE27"
"UKJ42","Kent CC",0,0,0,0,1,"UE27"
"UKK11","City of Bristol",0,0,0,0,1,"UE27"
"UKK12","Bath and North East Somerset, North Somerset and South Gloucestershire",0,0,0,0,1,"UE27"
"UKK13","Gloucestershire",0,0,0,0,1,"UE27"
"UKK14","Swindon",0,0,0,0,1,"UE27"
"UKK15","Wiltshire CC",0,0,0,0,1,"UE27"
"UKK21","Bournemouth and Poole",0,0,0,0,1,"UE27"
"UKK22","Dorset CC",0,0,0,0,1,"UE27"
"UKK23","Somerset",0,0,0,0,1,"UE27"
"UKK30","Cornwall and Isles of Scilly",0,0,0,0,1,"UE27"
"UKK41","Plymouth",0,0,0,0,1,"UE27"
"UKK42","Torbay",0,0,0,0,1,"UE27"
"UKK43","Devon CC",0,0,0,0,1,"UE27"
"UKL11","Isle of Anglesey",0,0,0,0,1,"UE27"
"UKL12","Gwynedd",0,0,0,0,1,"UE27"
"UKL13","Conwy and Denbighshire",0,0,0,0,1,"UE27"
"UKL15","Central Valleys",0,0,0,0,1,"UE27"
"UKL16","Gwent Valleys",0,0,0,0,1,"UE27"
"UKL17","Bridgend and Neath Port Talbot",0,0,0,0,1,"UE27"
"UKL18","Swansea",0,0,0,0,1,"UE27"
"UKL21","Monmouthshire and Newport",0,0,0,0,1,"UE27"
"UKL22","Cardiff and Vale of Glamorgan",0,0,0,0,1,"UE27"
"UKL23","Flintshire and Wrexham",0,0,0,0,1,"UE27"
"UKL24","Powys",0,0,0,0,1,"UE27"
"UKM21","Angus and Dundee City",0,0,0,0,1,"UE27"
"UKM22","Clackmannanshire and Fife",0,0,0,0,1,"UE27"
"UKM23","East Lothian and Midlothian",0,0,0,0,1,"UE27"
"UKM24","Scottish Borders",0,0,0,0,1,"UE27"
"UKM25","Edinburgh, City of",0,0,0,0,1,"UE27"
"UKM26","Falkirk",0,0,0,0,1,"UE27"
"UKM27","Perth and Kinross and Stirling",0,0,0,0,1,"UE27"
"UKM28","West Lothian",0,0,0,0,1,"UE27"
"UKM31","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond",0,0,0,0,1,"UE27"
"UKM33","East Ayrshire and North Ayrshire mainland",0,0,0,0,1,"UE27"
"UKM34","Glasgow City",0,0,0,0,1,"UE27"
"UKM35","Inverclyde, East Renfrewshire and Renfrewshire",0,0,0,0,1,"UE27"
"UKM36","North Lanarkshire",0,0,0,0,1,"UE27"
"UKM37","South Ayrshire",0,0,0,0,1,"UE27"
"UKM38","South Lanarkshire",0,0,0,0,1,"UE27"
"UKM50","Aberdeen City and Aberdeenshire",0,0,0,0,1,"UE27"
"UKM61","Caithness & Sutherland and Ross & Cromarty",0,0,0,0,1,"UE27"
"UKM62","Inverness & Nairn and Moray, Badenoch & Strathspey",0,0,0,0,1,"UE27"
"UKM63","Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",0,0,0,0,1,"UE27"
"UKM64","Eilean Siar (Western Isles)",0,0,0,0,1,"UE27"
"UKM65","Orkney Islands",0,0,0,0,1,"UE27"
"UKM66","Shetland Islands",0,0,0,0,1,"UE27"
"UKN01","Belfast",0,0,0,0,1,"UE27"
"UKN02","Outer Belfast",0,0,0,0,1,"UE27"
"UKN03","East of Northern Ireland",0,0,0,0,1,"UE27"
"UKN04","North of Northern Ireland",0,0,0,0,1,"UE27"
"UKN05","West and South of Northern Ireland",0,0,0,0,1,"UE27"
"ITC20","Valle d'Aosta/Vallée d'Aoste",0,0,0,1,1,"UE27"
"ITF42","Bari",0,0,0,1,1,"UE27"
"UKD53","Sefton",0,0,0,0,1,"UE27"
"UKL14","South West Wales",0,0,0,0,1,"UE27"
"UKM32","Dumfries and Galloway",0,0,0,0,1,"UE27"
"TR222","Çanakkale",0,0,0,0,1,"CC"
"LT004","Marijampoles (Apskritis)",0,0,0,1,1,"UE27"
"AT11","Burgenland (A)",0,0,1,1,0,"UE27"
"AT12","Niederösterreich",0,0,1,1,0,"UE27"
"AT13","Wien",0,0,1,1,0,"UE27"
"AT21","Kärnten",0,0,1,1,0,"UE27"
"AT22","Steiermark",0,0,1,1,0,"UE27"
"AT31","Oberösterreich",0,0,1,1,0,"UE27"
"AT32","Salzburg",0,0,1,1,0,"UE27"
"AT33","Tirol",0,0,1,1,0,"UE27"
"AT34","Vorarlberg",0,0,1,1,0,"UE27"
"BE10","Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest",0,0,1,1,0,"UE27"
"BE21","Prov. Antwerpen",0,0,1,1,0,"UE27"
"BE22","Prov. Limburg (B)",0,0,1,1,0,"UE27"
"BE23","Prov. Oost-Vlaanderen",0,0,1,1,0,"UE27"
"BE24","Prov. Vlaams Brabant",0,0,1,1,0,"UE27"
"BE25","Prov. West-Vlaanderen",0,0,1,1,0,"UE27"
"BE31","Prov. Brabant Wallon",0,0,1,1,0,"UE27"
"BE32","Prov. Hainaut",0,0,1,1,0,"UE27"
"BE33","Prov. Liège",0,0,1,1,0,"UE27"
"BE34","Prov. Luxembourg (B)",0,0,1,1,0,"UE27"
"BE35","Prov. Namur",0,0,1,1,0,"UE27"
"BG31","Severozapaden",0,0,1,0,0,"UE27"
"BG32","Severen tsentralen",0,0,1,0,0,"UE27"
"BG33","Severoiztochen",0,0,1,0,0,"UE27"
"BG34","Yugoiztochen",0,0,1,0,0,"UE27"
"BG41","Yugozapaden",0,0,1,0,0,"UE27"
"BG42","Yuzhen tsentralen",0,0,1,0,0,"UE27"
"CH01","Région lémanique",0,0,1,1,0,"EFTA"
"CH02","Espace Mittelland",0,0,1,1,0,"EFTA"
"CH03","Nordwestschweiz",0,0,1,1,0,"EFTA"
"CH04","Zürich",0,0,1,1,0,"EFTA"
"CH05","Ostschweiz",0,0,1,1,0,"EFTA"
"CH06","Zentralschweiz",0,0,1,1,0,"EFTA"
"CH07","Ticino",0,0,1,1,0,"EFTA"
"CY00","Chypre",0,0,1,0,0,"UE27"
"CZ01","Praha",0,0,1,0,0,"UE27"
"CZ02","Strední Cechy",0,0,1,0,0,"UE27"
"CZ03","Jihozápad",0,0,1,0,0,"UE27"
"CZ04","Severozápad",0,0,1,0,0,"UE27"
"CZ05","Severovýchod",0,0,1,0,0,"UE27"
"CZ06","Jihovýchod",0,0,1,0,0,"UE27"
"CZ07","Strední Morava",0,0,1,0,0,"UE27"
"CZ08","Moravskoslezsko",0,0,1,0,0,"UE27"
"DE11","Stuttgart",0,0,1,1,0,"UE27"
"DE12","Karlsruhe",0,0,1,1,0,"UE27"
"DE13","Freiburg",0,0,1,1,0,"UE27"
"DE14","Tübingen",0,0,1,1,0,"UE27"
"DE21","Oberbayern",0,0,1,1,0,"UE27"
"DE22","Niederbayern",0,0,1,1,0,"UE27"
"DE23","Oberpfalz",0,0,1,1,0,"UE27"
"DE24","Oberfranken",0,0,1,1,0,"UE27"
"DE25","Mittelfranken",0,0,1,1,0,"UE27"
"DE26","Unterfranken",0,0,1,1,0,"UE27"
"DE27","Schwaben",0,0,1,1,0,"UE27"
"DE30","Berlin",0,0,1,1,0,"UE27"
"DE41","Brandenburg - Nordost",0,0,1,1,0,"UE27"
"DE42","Brandenburg - Südwest",0,0,1,1,0,"UE27"
"DE50","Bremen",0,0,1,1,0,"UE27"
"DE60","Hamburg",0,0,1,1,0,"UE27"
"DE71","Darmstadt",0,0,1,1,0,"UE27"
"DE72","Gießen",0,0,1,1,0,"UE27"
"DE73","Kassel",0,0,1,1,0,"UE27"
"DE80","Mecklenburg-Vorpommern",0,0,1,1,0,"UE27"
"DE91","Braunschweig",0,0,1,1,0,"UE27"
"DE92","Hannover",0,0,1,1,0,"UE27"
"DE93","Lüneburg",0,0,1,1,0,"UE27"
"DE94","Weser-Ems",0,0,1,1,0,"UE27"
"DEA1","Düsseldorf",0,0,1,1,0,"UE27"
"DEA2","Köln",0,0,1,1,0,"UE27"
"DEA3","Münster",0,0,1,1,0,"UE27"
"DEA4","Detmold",0,0,1,1,0,"UE27"
"DEA5","Arnsberg",0,0,1,1,0,"UE27"
"DEB1","Koblenz",0,0,1,1,0,"UE27"
"DEB2","Trier",0,0,1,1,0,"UE27"
"DEB3","Rheinhessen-Pfalz",0,0,1,1,0,"UE27"
"DEC0","Saarland",0,0,1,1,0,"UE27"
"DED1","Chemnitz",0,0,1,1,0,"UE27"
"DED2","Dresden",0,0,1,1,0,"UE27"
"DED3","Leipzig",0,0,1,1,0,"UE27"
"DEE0","Sachsen-Anhalt",0,0,1,1,0,"UE27"
"DEF0","Schleswig-Holstein",0,0,1,1,0,"UE27"
"DEG0","Thüringen",0,0,1,1,0,"UE27"
"DK01","Hovedstaden",0,0,1,0,0,"UE27"
"DK02","Sjælland",0,0,1,0,0,"UE27"
"DK03","Syddanmark",0,0,1,0,0,"UE27"
"DK04","Midtjylland",0,0,1,0,0,"UE27"
"DK05","Nordjylland",0,0,1,0,0,"UE27"
"EE00","Estonie",0,0,1,0,0,"UE27"
"ES11","Galicia",0,0,1,0,0,"UE27"
"ES12","Principado de Asturias",0,0,1,0,0,"UE27"
"ES13","Cantabria",0,0,1,0,0,"UE27"
"ES21","Pais Vasco",0,0,1,0,0,"UE27"
"ES22","Comunidad Foral de Navarra",0,0,1,0,0,"UE27"
"ES23","La Rioja",0,0,1,0,0,"UE27"
"ES24","Aragón",0,0,1,0,0,"UE27"
"ES30","Comunidad de Madrid",0,0,1,0,0,"UE27"
"ES41","Castilla y León",0,0,1,0,0,"UE27"
"ES42","Castilla-la Mancha",0,0,1,0,0,"UE27"
"ES43","Extremadura",0,0,1,0,0,"UE27"
"ES51","Cataluña",0,0,1,0,0,"UE27"
"ES52","Comunidad Valenciana",0,0,1,0,0,"UE27"
"ES53","Illes Balears",0,0,1,0,0,"UE27"
"ES61","Andalucia",0,0,1,0,0,"UE27"
"ES62","Región de Murcia",0,0,1,0,0,"UE27"
"ES63","Ciudad Autónoma de Ceuta (ES)",0,0,1,0,0,"UE27"
"ES64","Ciudad Autónoma de Melilla (ES)",0,0,1,0,0,"UE27"
"ES70","Canarias (ES)",0,0,1,0,0,"UE27"
"FI13","Itä-Suomi",0,0,1,0,0,"UE27"
"FI18","Etelä-Suomi",0,0,1,0,0,"UE27"
"FI19","Länsi-Suomi",0,0,1,0,0,"UE27"
"FI1A","Pohjois-Suomi",0,0,1,0,0,"UE27"
"FI20","Åland",0,0,1,0,0,"UE27"
"FR10","Île de France",0,0,1,0,0,"UE27"
"FR21","Champagne-Ardenne",0,0,1,0,0,"UE27"
"FR22","Picardie",0,0,1,0,0,"UE27"
"FR23","Haute-Normandie",0,0,1,0,0,"UE27"
"FR24","Centre",0,0,1,0,0,"UE27"
"FR25","Basse-Normandie",0,0,1,0,0,"UE27"
"FR26","Bourgogne",0,0,1,0,0,"UE27"
"FR30","Nord - Pas-de-Calais",0,0,1,0,0,"UE27"
"FR41","Lorraine",0,0,1,0,0,"UE27"
"FR42","Alsace",0,0,1,0,0,"UE27"
"FR43","Franche-Comté",0,0,1,0,0,"UE27"
"FR51","Pays de la Loire",0,0,1,0,0,"UE27"
"FR52","Bretagne",0,0,1,0,0,"UE27"
"FR53","Poitou-Charentes",0,0,1,0,0,"UE27"
"FR61","Aquitaine",0,0,1,0,0,"UE27"
"FR62","Midi-Pyrénées",0,0,1,0,0,"UE27"
"FR63","Limousin",0,0,1,0,0,"UE27"
"FR71","Rhône-Alpes",0,0,1,0,0,"UE27"
"FR72","Auvergne",0,0,1,0,0,"UE27"
"FR81","Languedoc-Roussillon",0,0,1,0,0,"UE27"
"FR82","Provence-Alpes-Côte d'Azur",0,0,1,0,0,"UE27"
"FR83","Corse",0,0,1,0,0,"UE27"
"FR91","Guadeloupe (FR)",0,0,1,0,0,"UE27"
"FR92","Martinique (FR)",0,0,1,0,0,"UE27"
"FR93","Guyane (FR)",0,0,1,0,0,"UE27"
"FR94","Réunion (FR)",0,0,1,0,0,"UE27"
"GR11","Anatoliki Makedonia, Thraki",0,0,1,1,0,"UE27"
"GR12","Kentriki Makedonia",0,0,1,1,0,"UE27"
"GR13","Dytiki Makedonia",0,0,1,1,0,"UE27"
"GR14","Thessalia",0,0,1,1,0,"UE27"
"GR21","Ipeiros",0,0,1,1,0,"UE27"
"GR22","Ionia Nisia",0,0,1,1,0,"UE27"
"GR23","Dytiki Ellada",0,0,1,1,0,"UE27"
"GR24","Sterea Ellada",0,0,1,1,0,"UE27"
"GR25","Peloponnisos",0,0,1,1,0,"UE27"
"GR30","Attiki",0,0,1,1,0,"UE27"
"GR41","Voreio Aigaio",0,0,1,1,0,"UE27"
"GR42","Notio Aigaio",0,0,1,1,0,"UE27"
"GR43","Kriti",0,0,1,1,0,"UE27"
"HR01","Sjeverozapadna Hrvatska",0,0,1,0,0,"CC"
"HR02","Sredisnja i Istocna (Panonska) Hrvatska",0,0,1,0,0,"CC"
"HR03","Jadranska Hrvatska",0,0,1,0,0,"CC"
"HU10","Közép-Magyarország",0,0,1,0,0,"UE27"
"HU21","Közép-Dunántúl",0,0,1,0,0,"UE27"
"HU22","Nyugat-Dunántúl",0,0,1,0,0,"UE27"
"HU23","Dél-Dunántúl",0,0,1,0,0,"UE27"
"HU31","Észak-Magyarország",0,0,1,0,0,"UE27"
"HU32","Észak-Alföld",0,0,1,0,0,"UE27"
"HU33","Dél-Alföld",0,0,1,0,0,"UE27"
"IE01","Border, Midlands and Western",0,0,1,0,0,"UE27"
"IE02","Southern and Eastern",0,0,1,0,0,"UE27"
"IS00","Islande",0,0,1,0,0,"EFTA"
"ITC1","Piemonte",0,0,1,0,0,"UE27"
"ITC2","Valle d'Aosta/Vallée d'Aoste",0,0,1,0,0,"UE27"
"ITC3","Liguria",0,0,1,0,0,"UE27"
"ITC4","Lombardia",0,0,1,0,0,"UE27"
"ITD1","Provincia Autonoma Bolzano-Bozen",0,0,1,0,0,"UE27"
"ITD2","Provincia Autonoma Trento",0,0,1,0,0,"UE27"
"ITD3","Veneto",0,0,1,0,0,"UE27"
"ITD4","Friuli-Venezia Giulia",0,0,1,0,0,"UE27"
"ITD5","Emilia-Romagna",0,0,1,0,0,"UE27"
"ITE1","Toscana",0,0,1,0,0,"UE27"
"ITE2","Umbria",0,0,1,0,0,"UE27"
"ITE3","Marche",0,0,1,0,0,"UE27"
"ITE4","Lazio",0,0,1,0,0,"UE27"
"ITF1","Abruzzo",0,0,1,0,0,"UE27"
"ITF2","Molise",0,0,1,0,0,"UE27"
"ITF3","Campania",0,0,1,0,0,"UE27"
"ITF4","Puglia",0,0,1,0,0,"UE27"
"ITF5","Basilicata",0,0,1,0,0,"UE27"
"ITF6","Calabria",0,0,1,0,0,"UE27"
"ITG1","Sicilia",0,0,1,0,0,"UE27"
"ITG2","Sardegna",0,0,1,0,0,"UE27"
"LI00","Liechtenstein",0,0,1,0,0,"EFTA"
"LT00","Lituanie",0,0,1,0,0,"UE27"
"LU00","Luxembourg (Grand-Duché)",0,0,1,0,0,"UE27"
"LV00","Lettonie",0,0,1,0,0,"UE27"
"MK00","Poranesna jugoslovenska Republika Makedonija (provisional code)",0,0,1,0,0,"CC"
"MT00","Malte",0,0,1,0,0,"UE27"
"NL11","Groningen",0,0,1,1,0,"UE27"
"NL12","Friesland (NL)",0,0,1,1,0,"UE27"
"NL13","Drenthe",0,0,1,1,0,"UE27"
"NL21","Overijssel",0,0,1,1,0,"UE27"
"NL22","Gelderland",0,0,1,1,0,"UE27"
"NL23","Flevoland",0,0,1,1,0,"UE27"
"NL31","Utrecht",0,0,1,1,0,"UE27"
"NL32","Noord-Holland",0,0,1,1,0,"UE27"
"NL33","Zuid-Holland",0,0,1,1,0,"UE27"
"NL34","Zeeland",0,0,1,1,0,"UE27"
"NL41","Noord-Brabant",0,0,1,1,0,"UE27"
"NL42","Limburg (NL)",0,0,1,1,0,"UE27"
"NO01","Oslo og Akershus",0,0,1,0,0,"EFTA"
"NO02","Hedmark og Oppland",0,0,1,0,0,"EFTA"
"NO03","Sør-Østlandet",0,0,1,0,0,"EFTA"
"NO04","Agder og Rogaland",0,0,1,0,0,"EFTA"
"NO05","Vestlandet",0,0,1,0,0,"EFTA"
"NO06","Trøndelag",0,0,1,0,0,"EFTA"
"NO07","Nord-Norge",0,0,1,0,0,"EFTA"
"PL11","Lódzkie",0,0,1,0,0,"UE27"
"PL12","Mazowieckie",0,0,1,0,0,"UE27"
"PL21","Malopolskie",0,0,1,0,0,"UE27"
"PL22","Slaskie",0,0,1,0,0,"UE27"
"PL31","Lubelskie",0,0,1,0,0,"UE27"
"PL32","Podkarpackie",0,0,1,0,0,"UE27"
"PL33","Swietokrzyskie",0,0,1,0,0,"UE27"
"PL34","Podlaskie",0,0,1,0,0,"UE27"
"PL41","Wielkopolskie",0,0,1,0,0,"UE27"
"PL42","Zachodniopomorskie",0,0,1,0,0,"UE27"
"PL43","Lubuskie",0,0,1,0,0,"UE27"
"PL51","Dolnoslaskie",0,0,1,0,0,"UE27"
"PL52","Opolskie",0,0,1,0,0,"UE27"
"PL61","Kujawsko-Pomorskie",0,0,1,0,0,"UE27"
"PL62","Warminsko-Mazurskie",0,0,1,0,0,"UE27"
"PL63","Pomorskie",0,0,1,0,0,"UE27"
"PT11","Norte",0,0,1,1,0,"UE27"
"PT15","Algarve",0,0,1,1,0,"UE27"
"PT16","Centro (PT)",0,0,1,1,0,"UE27"
"PT17","Lisboa",0,0,1,1,0,"UE27"
"PT18","Alentejo",0,0,1,1,0,"UE27"
"PT20","Região Autónoma dos Açores (PT)",0,0,1,1,0,"UE27"
"PT30","Região Autónoma da Madeira (PT)",0,0,1,1,0,"UE27"
"RO11","Nord-Vest",0,0,1,0,0,"UE27"
"RO12","Centru",0,0,1,0,0,"UE27"
"RO21","Nord-Est",0,0,1,0,0,"UE27"
"RO22","Sud-Est",0,0,1,0,0,"UE27"
"RO31","Sud - Muntenia",0,0,1,0,0,"UE27"
"RO32","Bucuresti - Ilfov",0,0,1,0,0,"UE27"
"RO41","Sud-Vest Oltenia",0,0,1,0,0,"UE27"
"RO42","Vest",0,0,1,0,0,"UE27"
"SE11","Stockholm",0,0,1,0,0,"UE27"
"SE12","Östra Mellansverige",0,0,1,0,0,"UE27"
"SE21","Småland med öarna",0,0,1,0,0,"UE27"
"SE22","Sydsverige",0,0,1,0,0,"UE27"
"SE23","Västsverige",0,0,1,0,0,"UE27"
"SE31","Norra Mellansverige",0,0,1,0,0,"UE27"
"SE32","Mellersta Norrland",0,0,1,0,0,"UE27"
"SE33","Övre Norrland",0,0,1,0,0,"UE27"
"SI01","Vzhodna Slovenija",0,0,1,0,0,"UE27"
"SI02","Zahodna Slovenija",0,0,1,0,0,"UE27"
"SK01","Bratislavský kraj",0,0,1,0,0,"UE27"
"SK02","Západné Slovensko",0,0,1,0,0,"UE27"
"SK03","Stredné Slovensko",0,0,1,0,0,"UE27"
"SK04","Východné Slovensko",0,0,1,0,0,"UE27"
"TR10","Istanbul",0,0,1,0,0,"CC"
"TR21","Tekirdag",0,0,1,0,0,"CC"
"TR22","Balikesir",0,0,1,0,0,"CC"
"TR31","Izmir",0,0,1,0,0,"CC"
"TR32","Aydin",0,0,1,0,0,"CC"
"TR33","Manisa",0,0,1,0,0,"CC"
"TR41","Bursa",0,0,1,0,0,"CC"
"TR42","Kocaeli",0,0,1,0,0,"CC"
"TR51","Ankara",0,0,1,0,0,"CC"
"TR52","Konya",0,0,1,0,0,"CC"
"TR61","Antalya",0,0,1,0,0,"CC"
"TR62","Adana",0,0,1,0,0,"CC"
"TR63","Hatay",0,0,1,0,0,"CC"
"TR71","Kirikkale",0,0,1,0,0,"CC"
"TR72","Kayseri",0,0,1,0,0,"CC"
"TR81","Zonguldak",0,0,1,0,0,"CC"
"TR82","Kastamonu",0,0,1,0,0,"CC"
"TR83","Samsun",0,0,1,0,0,"CC"
"TR90","Trabzon",0,0,1,0,0,"CC"
"TRA1","Erzurum",0,0,1,0,0,"CC"
"TRA2","Agri",0,0,1,0,0,"CC"
"TRB1","Malatya",0,0,1,0,0,"CC"
"TRB2","Van",0,0,1,0,0,"CC"
"TRC1","Gaziantep",0,0,1,0,0,"CC"
"TRC2","Sanliurfa",0,0,1,0,0,"CC"
"TRC3","Mardin",0,0,1,0,0,"CC"
"UKC1","Tees Valley and Durham",0,0,1,1,0,"UE27"
"UKC2","Northumberland, Tyne and Wear",0,0,1,1,0,"UE27"
"UKD1","Cumbria",0,0,1,1,0,"UE27"
"UKD2","Cheshire",0,0,1,1,0,"UE27"
"UKD3","Greater Manchester",0,0,1,1,0,"UE27"
"UKD4","Lancashire",0,0,1,1,0,"UE27"
"UKD5","Merseyside",0,0,1,1,0,"UE27"
"UKE1","East Yorkshire and Northern Lincolnshire",0,0,1,1,0,"UE27"
"UKE2","North Yorkshire",0,0,1,1,0,"UE27"
"UKE3","South Yorkshire",0,0,1,1,0,"UE27"
"UKE4","West Yorkshire",0,0,1,1,0,"UE27"
"UKF1","Derbyshire and Nottinghamshire",0,0,1,1,0,"UE27"
"UKF2","Leicestershire, Rutland and Northants",0,0,1,1,0,"UE27"
"UKF3","Lincolnshire",0,0,1,1,0,"UE27"
"UKG1","Herefordshire, Worcestershire and Warks",0,0,1,1,0,"UE27"
"UKG2","Shropshire and Staffordshire",0,0,1,1,0,"UE27"
"UKG3","West Midlands",0,0,1,1,0,"UE27"
"UKH1","East Anglia",0,0,1,1,0,"UE27"
"UKH2","Bedfordshire, Hertfordshire",0,0,1,1,0,"UE27"
"UKH3","Essex",0,0,1,1,0,"UE27"
"UKI1","Inner London",0,0,1,1,0,"UE27"
"UKI2","Outer London",0,0,1,1,0,"UE27"
"UKJ1","Berkshire, Bucks and Oxfordshire",0,0,1,1,0,"UE27"
"UKJ2","Surrey, East and West Sussex",0,0,1,1,0,"UE27"
"UKJ3","Hampshire and Isle of Wight",0,0,1,1,0,"UE27"
"UKJ4","Kent",0,0,1,1,0,"UE27"
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",0,0,1,1,0,"UE27"
"UKK2","Dorset and Somerset",0,0,1,1,0,"UE27"
"UKK3","Cornwall and Isles of Scilly",0,0,1,1,0,"UE27"
"UKK4","Devon",0,0,1,1,0,"UE27"
"UKL1","West Wales and The Valleys",0,0,1,1,0,"UE27"
"UKL2","East Wales",0,0,1,1,0,"UE27"
"UKM2","Eastern Scotland",0,0,1,1,0,"UE27"
"UKM3","South Western Scotland",0,0,1,1,0,"UE27"
"UKM5","North Eastern Scotland",0,0,1,1,0,"UE27"
"UKM6","Highlands and Islands",0,0,1,1,0,"UE27"
"UKN0","Northern Ireland",0,0,1,1,0,"UE27"
"AT1","Ostösterreich",0,1,0,0,0,"UE27"
"AT2","Südösterreich",0,1,0,0,0,"UE27"
"AT3","Westösterreich",0,1,0,0,0,"UE27"
"BE1","Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest",0,1,0,0,0,"UE27"
"BE2","Vlaams Gewest",0,1,0,0,0,"UE27"
"BE3","Région Wallonne",0,1,0,0,0,"UE27"
"BG3","Severna i iztochna Bulgaria",0,1,0,0,0,"UE27"
"BG4","Yugozapadna i yuzhna centralna Bulgaria",0,1,0,0,0,"UE27"
"CH0","Suisse",0,1,0,0,0,"EFTA"
"CY0","Chypre",0,1,0,0,0,"UE27"
"CZ0","Czech Republic",0,1,0,0,0,"UE27"
"DE1","Baden-Württemberg",0,1,0,0,0,"UE27"
"DE2","Bayern",0,1,0,0,0,"UE27"
"DE3","Berlin",0,1,0,0,0,"UE27"
"DE4","Brandenburg",0,1,0,0,0,"UE27"
"DE5","Bremen",0,1,0,0,0,"UE27"
"DE6","Hamburg",0,1,0,0,0,"UE27"
"DE7","Hessen",0,1,0,0,0,"UE27"
"DE8","Mecklenburg-Vorpommern",0,1,0,0,0,"UE27"
"DE9","Niedersachsen",0,1,0,0,0,"UE27"
"DEA","Nordrhein-Westfalen",0,1,0,0,0,"UE27"
"DEB","Rheinland-Pfalz",0,1,0,0,0,"UE27"
"DEC","Saarland",0,1,0,0,0,"UE27"
"DED","Sachsen",0,1,0,0,0,"UE27"
"DEE","Sachsen-Anhalt",0,1,0,0,0,"UE27"
"DEF","Schleswig-Holstein",0,1,0,0,0,"UE27"
"DEG","Thüringen",0,1,0,0,0,"UE27"
"DK0","Danemark",0,1,0,0,0,"UE27"
"EE0","Estonie",0,1,0,0,0,"UE27"
"ES1","Noroeste",0,1,0,0,0,"UE27"
"ES2","Noreste",0,1,0,0,0,"UE27"
"ES3","Comunidad de Madrid",0,1,0,0,0,"UE27"
"ES4","Centro (ES)",0,1,0,0,0,"UE27"
"ES5","Este",0,1,0,0,0,"UE27"
"ES6","Sur",0,1,0,0,0,"UE27"
"ES7","Canarias (ES)",0,1,0,0,0,"UE27"
"FI1","Manner-Suomi",0,1,0,0,0,"UE27"
"FI2","Åland",0,1,0,0,0,"UE27"
"FR1","Île de France",0,1,0,0,0,"UE27"
"FR2","Bassin Parisien",0,1,0,0,0,"UE27"
"FR3","Nord - Pas-de-Calais",0,1,0,0,0,"UE27"
"FR4","Est",0,1,0,0,0,"UE27"
"FR5","Ouest",0,1,0,0,0,"UE27"
"FR6","Sud-Ouest",0,1,0,0,0,"UE27"
"FR7","Centre-Est",0,1,0,0,0,"UE27"
"FR8","Méditerranée",0,1,0,0,0,"UE27"
"FR9","Départements d'outre-mer (FR)",0,1,0,0,0,"UE27"
"GR1","Voreia Ellada",0,1,0,0,0,"UE27"
"GR2","Kentriki Ellada",0,1,0,0,0,"UE27"
"GR3","Attiki",0,1,0,0,0,"UE27"
"GR4","Nisia Aigaiou, Kriti",0,1,0,0,0,"UE27"
"HR0","Croatie",0,1,0,0,0,"CC"
"HU1","Közép-Magyarország",0,1,0,0,0,"UE27"
"HU2","Dunántúl",0,1,0,0,0,"UE27"
"HU3","Alföld és Észak",0,1,0,0,0,"UE27"
"IE0","Irlande",0,1,0,0,0,"UE27"
"IS0","Islande",0,1,0,0,0,"EFTA"
"ITC","Nord Ovest",0,1,0,0,0,"UE27"
"ITD","Nord Est",0,1,0,0,0,"UE27"
"ITE","Centro (IT)",0,1,0,0,0,"UE27"
"ITF","Sud (IT)",0,1,0,0,0,"UE27"
"ITG","Isole (IT)",0,1,0,0,0,"UE27"
"LI0","Liechtenstein",0,1,0,0,0,"EFTA"
"LT0","Lituanie",0,1,0,0,0,"UE27"
"LU0","Luxembourg (Grand-Duché)",0,1,0,0,0,"UE27"
"LV0","Lettonie",0,1,0,0,0,"UE27"
"MK0","Poranesna jugoslovenska Republika Makedonija (provisional code)",0,1,0,0,0,"CC"
"MT0","Malte",0,1,0,0,0,"UE27"
"NL1","Noord-Nederland",0,1,0,0,0,"UE27"
"NL2","Oost-Nederland",0,1,0,0,0,"UE27"
